topology_id,node_count,generation_seed,average_degree,max_bfs_layer,channels,latency_slots,max_timeslot_index,valid,violations,used_channels,scheduled_transmissions,anex_seconds,validate_seconds
topo200_seed2,200,2,21.68,5,7,32,31,True,0,7,199,0.02309,0.003796
topo200_seed3,200,3,21.01,4,1,53,52,True,0,1,199,0.026561,0.00662
topo200_seed3,200,3,21.01,4,2,34,33,True,0,2,199,0.029238,0.006569
topo200_seed3,200,3,21.01,4,3,34,33,True,0,3,199,0.020433,0.005273
topo200_seed3,200,3,21.01,4,4,33,32,True,0,4,199,0.02725,0.006178
topo200_seed3,200,3,21.01,4,5,33,32,True,0,5,199,0.024593,0.006075
topo200_seed3,200,3,21.01,4,6,33,32,True,0,6,199,0.018122,0.003856
topo200_seed3,200,3,21.01,4,7,33,32,True,0,6,199,0.016475,0.003705
topo200_seed4,200,4,20.45,4,1,54,53,True,0,1,199,0.021504,0.004256
topo200_seed4,200,4,20.45,4,2,34,33,True,0,2,199,0.019102,0.004091
topo200_seed4,200,4,20.45,4,3,35,34,True,0,3,199,0.034022,0.00642
topo200_seed4,200,4,20.45,4,4,34,33,True,0,4,199,0.026558,0.006361
topo200_seed4,200,4,20.45,4,5,34,33,True,0,5,199,0.016765,0.003925
topo200_seed4,200,4,20.45,4,6,34,33,True,0,6,199,0.022125,0.005862
topo200_seed4,200,4,20.45,4,7,34,33,True,0,6,199,0.020862,0.004076
topo200_seed5,200,5,20.5,4,1,46,45,True,0,1,199,0.021448,0.004643
topo200_seed5,200,5,20.5,4,2,36,35,True,0,2,199,0.018501,0.004194
topo200_seed5,200,5,20.5,4,3,36,35,True,0,3,199,0.02351,0.006356
topo200_seed5,200,5,20.5,4,4,35,34,True,0,4,199,0.02703,0.006685
topo200_seed5,200,5,20.5,4,5,35,34,True,0,5,199,0.024314,0.006211
topo200_seed5,200,5,20.5,4,6,36,35,True,0,6,199,0.01676,0.003913
topo200_seed5,200,5,20.5,4,7,35,34,True,0,7,199,0.016833,0.003869
topo200_seed6,200,6,20.68,5,1,48,47,True,0,1,199,0.021448,0.004553
topo200_seed6,200,6,20.68,5,2,38,37,True,0,2,199,0.018305,0.004639
topo200_seed6,200,6,20.68,5,3,38,37,True,0,3,199,0.020129,0.006271
topo200_seed6,200,6,20.68,5,4,38,37,True,0,4,199,0.026852,0.0065
topo200_seed6,200,6,20.68,5,5,32,31,True,0,5,199,0.026607,0.004051
topo200_seed6,200,6,20.68,5,6,32,31,True,0,5,199,0.017092,0.003934
topo200_seed6,200,6,20.68,5,7,32,31,True,0,5,199,0.025309,0.006422
topo200_seed7,200,7,20.14,4,1,53,52,True,0,1,199,0.021305,0.004382
topo200_seed7,200,7,20.14,4,2,36,35,True,0,2,199,0.018534,0.004208
topo200_seed7,200,7,20.14,4,3,33,32,True,0,3,199,0.028234,0.006066
topo200_seed7,200,7,20.14,4,4,33,32,True,0,4,199,0.026636,0.006214
topo200_seed7,200,7,20.14,4,5,36,35,True,0,5,199,0.026311,0.00619
topo200_seed7,200,7,20.14,4,6,33,32,True,0,6,199,0.0247,0.005448
topo200_seed7,200,7,20.14,4,7,33,32,True,0,6,199,0.016439,0.003897
topo200_seed8,200,8,21.53,5,1,54,53,True,0,1,199,0.022818,0.004263
topo200_seed8,200,8,21.53,5,2,36,35,True,0,2,199,0.018753,0.004255
topo200_seed8,200,8,21.53,5,3,34,33,True,0,3,199,0.025939,0.006411
topo200_seed8,200,8,21.53,5,4,34,33,True,0,4,199,0.026744,0.005007
topo200_seed8,200,8,21.53,5,5,36,35,True,0,5,199,0.017137,0.003798
topo200_seed8,200,8,21.53,5,6,36,35,True,0,6,199,0.016861,0.004116
topo200_seed8,200,8,21.53,5,7,36,35,True,0,6,199,0.021878,0.003884
topo200_seed9,200,9,20.11,4,1,48,47,True,0,1,199,0.021155,0.004342
topo200_seed9,200,9,20.11,4,2,36,35,True,0,2,199,0.017854,0.004379
topo200_seed9,200,9,20.11,4,3,28,27,True,0,3,199,0.017162,0.004112
topo200_seed9,200,9,20.11,4,4,36,35,True,0,4,199,0.016875,0.003998
topo200_seed9,200,9,20.11,4,5,36,35,True,0,5,199,0.03521,0.030758
topo200_seed9,200,9,20.11,4,6,36,35,True,0,6,199,0.124452,0.030657
topo200_seed9,200,9,20.11,4,7,36,35,True,0,6,199,0.017265,0.004106
topo200_seed10,200,10,22.5,5,1,57,56,True,0,1,199,0.02455,0.004006
topo200_seed10,200,10,22.5,5,2,41,40,True,0,2,199,0.027204,0.006732
topo200_seed10,200,10,22.5,5,3,37,36,True,0,3,199,0.023223,0.003762
topo200_seed10,200,10,22.5,5,4,37,36,True,0,4,199,0.017606,0.00386
topo200_seed10,200,10,22.5,5,5,31,30,True,0,5,199,0.019116,0.003736
topo200_seed10,200,10,22.5,5,6,31,30,True,0,6,199,0.017587,0.003862
topo200_seed10,200,10,22.5,5,7,31,30,True,0,6,199,0.017767,0.003817
topo200_seed11,200,11,21.65,4,1,48,47,True,0,1,199,0.022582,0.004491
topo200_seed11,200,11,21.65,4,2,38,37,True,0,2,199,0.019355,0.004281
topo200_seed11,200,11,21.65,4,3,38,37,True,0,3,199,0.017907,0.003919
topo200_seed11,200,11,21.65,4,4,38,37,True,0,4,199,0.017228,0.003762
topo200_seed11,200,11,21.65,4,5,29,28,True,0,5,199,0.017323,0.003802
topo200_seed11,200,11,21.65,4,6,29,28,True,0,6,199,0.016656,0.003936
topo200_seed11,200,11,21.65,4,7,29,28,True,0,7,199,0.016652,0.003681
topo200_seed12,200,12,20.24,4,1,48,47,True,0,1,199,0.022056,0.007164
topo200_seed12,200,12,20.24,4,2,38,37,True,0,2,199,0.029178,0.006527
topo200_seed12,200,12,20.24,4,3,35,34,True,0,3,199,0.025284,0.005261
topo200_seed12,200,12,20.24,4,4,38,37,True,0,4,199,0.016639,0.003834
topo200_seed12,200,12,20.24,4,5,35,34,True,0,5,199,0.016703,0.003659
topo200_seed12,200,12,20.24,4,6,35,34,True,0,5,199,0.01685,0.003868
topo200_seed12,200,12,20.24,4,7,35,34,True,0,5,199,0.016436,0.003566
topo200_seed13,200,13,20.41,5,1,55,54,True,0,1,199,0.02448,0.007075
topo200_seed13,200,13,20.41,5,2,39,38,True,0,2,199,0.030444,0.004777
topo200_seed13,200,13,20.41,5,3,35,34,True,0,3,199,0.017505,0.008834
topo200_seed13,200,13,20.41,5,4,35,34,True,0,4,199,0.019013,0.006662
topo200_seed13,200,13,20.41,5,5,35,34,True,0,5,199,0.024978,0.006697
topo200_seed13,200,13,20.41,5,6,35,34,True,0,6,199,0.026499,0.006279
topo200_seed13,200,13,20.41,5,7,35,34,True,0,6,199,0.016806,0.004085
topo200_seed14,200,14,20.55,5,1,52,51,True,0,1,199,0.021911,0.004429
topo200_seed14,200,14,20.55,5,2,42,41,True,0,2,199,0.01815,0.004024
topo200_seed14,200,14,20.55,5,3,32,31,True,0,3,199,0.017667,0.004038
topo200_seed14,200,14,20.55,5,4,32,31,True,0,4,199,0.016984,0.00418
topo200_seed14,200,14,20.55,5,5,32,31,True,0,5,199,0.027087,0.006557
topo200_seed14,200,14,20.55,5,6,32,31,True,0,5,199,0.026843,0.003854
topo200_seed14,200,14,20.55,5,7,32,31,True,0,5,199,0.017109,0.003954
topo200_seed15,200,15,20.42,4,1,51,50,True,0,1,199,0.021673,0.004366
topo200_seed15,200,15,20.42,4,2,34,33,True,0,2,199,0.024028,0.004036
topo200_seed15,200,15,20.42,4,3,34,33,True,0,3,199,0.017332,0.003864
topo200_seed15,200,15,20.42,4,4,34,33,True,0,4,199,0.016932,0.004072
topo200_seed15,200,15,20.42,4,5,31,30,True,0,5,199,0.016415,0.003769
topo200_seed15,200,15,20.42,4,6,31,30,True,0,6,199,0.016541,0.00356
topo200_seed15,200,15,20.42,4,7,31,30,True,0,6,199,0.016165,0.003548
topo200_seed16,200,16,19.82,4,1,48,47,True,0,1,199,0.0295,0.006962
topo200_seed16,200,16,19.82,4,2,28,27,True,0,2,199,0.029624,0.005256
topo200_seed16,200,16,19.82,4,3,36,35,True,0,3,199,0.017173,0.003869
topo200_seed16,200,16,19.82,4,4,36,35,True,0,4,199,0.016706,0.004034
topo200_seed16,200,16,19.82,4,5,36,35,True,0,5,199,0.017046,0.004064
topo200_seed16,200,16,19.82,4,6,28,27,True,0,6,199,0.016527,0.01588
topo200_seed16,200,16,19.82,4,7,28,27,True,0,6,199,0.032225,0.003991
topo200_seed17,200,17,19.76,4,1,49,48,True,0,1,199,0.021121,0.004481
topo200_seed17,200,17,19.76,4,2,37,36,True,0,2,199,0.017853,0.004243
topo200_seed17,200,17,19.76,4,3,37,36,True,0,3,199,0.052275,0.030376
topo200_seed17,200,17,19.76,4,4,37,36,True,0,4,199,0.127492,0.027096
topo200_seed17,200,17,19.76,4,5,37,36,True,0,5,199,0.129718,0.031588
topo200_seed17,200,17,19.76,4,6,37,36,True,0,6,199,0.125516,0.024017
topo200_seed17,200,17,19.76,4,7,37,36,True,0,6,199,0.132767,0.033053
topo200_seed18,200,18,20.5,5,1,43,42,True,0,1,199,0.116174,0.007577
topo200_seed18,200,18,20.5,5,2,33,32,True,0,2,199,0.023223,0.004039
topo200_seed18,200,18,20.5,5,3,33,32,True,0,3,199,0.018342,0.004103
topo200_seed18,200,18,20.5,5,4,42,41,True,0,4,199,0.017324,0.004017
topo200_seed18,200,18,20.5,5,5,33,32,True,0,5,199,0.01715,0.004066
topo200_seed18,200,18,20.5,5,6,33,32,True,0,6,199,0.017064,0.003895
topo200_seed18,200,18,20.5,5,7,33,32,True,0,6,199,0.019115,0.003927
topo200_seed19,200,19,21.14,4,1,52,51,True,0,1,199,0.022982,0.004732
topo200_seed19,200,19,21.14,4,2,41,40,True,0,2,199,0.018501,0.00405
topo200_seed19,200,19,21.14,4,3,41,40,True,0,3,199,0.018194,0.004313
topo200_seed19,200,19,21.14,4,4,32,31,True,0,4,199,0.027644,0.005776
topo200_seed19,200,19,21.14,4,5,32,31,True,0,5,199,0.024852,0.00612
topo200_seed19,200,19,21.14,4,6,32,31,True,0,6,199,0.025831,0.003684
topo200_seed19,200,19,21.14,4,7,32,31,True,0,6,199,0.022375,0.006008
topo200_seed20,200,20,21.43,4,1,53,52,True,0,1,199,0.02376,0.004589
topo200_seed20,200,20,21.43,4,2,43,42,True,0,2,199,0.018957,0.004147
topo200_seed20,200,20,21.43,4,3,33,32,True,0,3,199,0.017545,0.003923
topo200_seed20,200,20,21.43,4,4,33,32,True,0,4,199,0.023706,0.00655
topo200_seed20,200,20,21.43,4,5,33,32,True,0,5,199,0.026491,0.006612
topo200_seed20,200,20,21.43,4,6,33,32,True,0,6,199,0.02704,0.006208
topo200_seed20,200,20,21.43,4,7,33,32,True,0,7,199,0.016828,0.004005
topo200_seed21,200,21,20.46,4,1,53,52,True,0,1,199,0.02203,0.004109
topo200_seed21,200,21,20.46,4,2,37,36,True,0,2,199,0.018326,0.004007
topo200_seed21,200,21,20.46,4,3,33,32,True,0,3,199,0.01758,0.004075
topo200_seed21,200,21,20.46,4,4,37,36,True,0,4,199,0.017198,0.003984
topo200_seed21,200,21,20.46,4,5,37,36,True,0,5,199,0.024642,0.0061
topo200_seed21,200,21,20.46,4,6,37,36,True,0,6,199,0.028117,0.005903
topo200_seed21,200,21,20.46,4,7,37,36,True,0,7,199,0.022145,0.003736
topo200_seed22,200,22,21.37,4,1,53,52,True,0,1,199,0.02279,0.004255
topo200_seed22,200,22,21.37,4,2,33,32,True,0,2,199,0.018916,0.004139
topo200_seed22,200,22,21.37,4,3,33,32,True,0,3,199,0.018412,0.003836
topo200_seed22,200,22,21.37,4,4,33,32,True,0,4,199,0.155276,0.016047
topo200_seed22,200,22,21.37,4,5,33,32,True,0,5,199,0.017456,0.004036
topo200_seed22,200,22,21.37,4,6,34,33,True,0,6,199,0.017388,0.003833
topo200_seed22,200,22,21.37,4,7,34,33,True,0,7,199,0.016962,0.003872
topo200_seed23,200,23,19.94,5,1,52,51,True,0,1,199,0.021345,0.004264
topo200_seed23,200,23,19.94,5,2,35,34,True,0,2,199,0.018364,0.004467
topo200_seed23,200,23,19.94,5,3,35,34,True,0,3,199,0.017319,0.004111
topo200_seed23,200,23,19.94,5,4,32,31,True,0,4,199,0.022296,0.00401
topo200_seed23,200,23,19.94,5,5,32,31,True,0,5,199,0.016684,0.003807
topo200_seed23,200,23,19.94,5,6,32,31,True,0,6,199,0.016743,0.003872
topo200_seed23,200,23,19.94,5,7,32,31,True,0,7,199,0.016367,0.003956
topo200_seed24,200,24,20.02,5,1,47,46,True,0,1,199,0.021938,0.004464
topo200_seed24,200,24,20.02,5,2,37,36,True,0,2,199,0.01837,0.004759
topo200_seed24,200,24,20.02,5,3,33,32,True,0,3,199,0.017244,0.004023
topo200_seed24,200,24,20.02,5,4,33,32,True,0,4,199,0.016921,0.004636
topo200_seed24,200,24,20.02,5,5,33,32,True,0,5,199,0.01709,0.004175
topo200_seed24,200,24,20.02,5,6,33,32,True,0,6,199,0.017228,0.004405
topo200_seed24,200,24,20.02,5,7,33,32,True,0,6,199,0.021636,0.004011
topo200_seed25,200,25,20.25,4,1,47,46,True,0,1,199,0.021417,0.004379
topo200_seed25,200,25,20.25,4,2,37,36,True,0,2,199,0.018385,0.004179
topo200_seed25,200,25,20.25,4,3,37,36,True,0,3,199,0.017421,0.003986
topo200_seed25,200,25,20.25,4,4,31,30,True,0,4,199,0.029932,0.005264
topo200_seed25,200,25,20.25,4,5,37,36,True,0,5,199,0.02596,0.00615
topo200_seed25,200,25,20.25,4,6,37,36,True,0,5,199,0.02054,0.003954
topo200_seed25,200,25,20.25,4,7,37,36,True,0,5,199,0.016616,0.00392
topo200_seed26,200,26,20.16,4,1,49,48,True,0,1,199,0.021571,0.004329
topo200_seed26,200,26,20.16,4,2,34,33,True,0,2,199,0.019019,0.004172
topo200_seed26,200,26,20.16,4,3,34,33,True,0,3,199,0.025771,0.007056
topo200_seed26,200,26,20.16,4,4,34,33,True,0,4,199,0.026649,0.006551
topo200_seed26,200,26,20.16,4,5,34,33,True,0,5,199,0.026345,0.004233
topo200_seed26,200,26,20.16,4,6,34,33,True,0,6,199,0.016684,0.00402
topo200_seed26,200,26,20.16,4,7,34,33,True,0,6,199,0.016614,0.004002
topo200_seed27,200,27,19.51,5,1,45,44,True,0,1,199,0.020626,0.004671
topo200_seed27,200,27,19.51,5,2,35,34,True,0,2,199,0.018171,0.004239
topo200_seed27,200,27,19.51,5,3,35,34,True,0,3,199,0.017084,0.004119
topo200_seed27,200,27,19.51,5,4,35,34,True,0,4,199,0.016701,0.004127
topo200_seed27,200,27,19.51,5,5,35,34,True,0,5,199,0.016513,0.003853
topo200_seed27,200,27,19.51,5,6,35,34,True,0,5,199,0.025703,0.006497
topo200_seed27,200,27,19.51,5,7,35,34,True,0,5,199,0.026378,0.005011
topo200_seed28,200,28,20.23,5,1,52,51,True,0,1,199,0.020968,0.004541
topo200_seed28,200,28,20.23,5,2,33,32,True,0,2,199,0.019499,0.007083
topo200_seed28,200,28,20.23,5,3,33,32,True,0,3,199,0.027559,0.006511
topo200_seed28,200,28,20.23,5,4,42,41,True,0,4,199,0.026895,0.008687
topo200_seed28,200,28,20.23,5,5,42,41,True,0,5,199,0.016619,0.004124
topo200_seed28,200,28,20.23,5,6,42,41,True,0,5,199,0.016847,0.003802
topo200_seed28,200,28,20.23,5,7,42,41,True,0,5,199,0.016815,0.003946
topo200_seed29,200,29,20.87,5,1,49,48,True,0,1,199,0.024456,0.00685
topo200_seed29,200,29,20.87,5,2,39,38,True,0,2,199,0.020879,0.006605
topo200_seed29,200,29,20.87,5,3,32,31,True,0,3,199,0.017583,0.00412
topo200_seed29,200,29,20.87,5,4,32,31,True,0,4,199,0.016806,0.00387
topo200_seed29,200,29,20.87,5,5,32,31,True,0,5,199,0.026825,0.006139
topo200_seed29,200,29,20.87,5,6,32,31,True,0,6,199,0.017025,0.004385
topo200_seed29,200,29,20.87,5,7,32,31,True,0,7,199,0.023931,0.006028
topo250_seed0,250,0,25.936,4,1,57,56,True,0,1,249,0.049792,0.006691
topo250_seed0,250,0,25.936,4,2,37,36,True,0,2,249,0.035167,0.010412
topo250_seed0,250,0,25.936,4,3,37,36,True,0,3,249,0.03741,0.006106
topo250_seed0,250,0,25.936,4,4,37,36,True,0,4,249,0.027658,0.005915
topo250_seed0,250,0,25.936,4,5,39,38,True,0,5,249,0.027149,0.005865
topo250_seed0,250,0,25.936,4,6,39,38,True,0,6,249,0.036915,0.008816
topo250_seed0,250,0,25.936,4,7,37,36,True,0,7,249,0.042673,0.006528
topo250_seed1,250,1,25.872,5,1,53,52,True,0,1,249,0.036338,0.006982
topo250_seed1,250,1,25.872,5,2,42,41,True,0,2,249,0.030117,0.006128
topo250_seed1,250,1,25.872,5,3,33,32,True,0,3,249,0.234478,0.051048
topo250_seed1,250,1,25.872,5,4,33,32,True,0,4,249,0.211705,0.050283
topo250_seed1,250,1,25.872,5,5,33,32,True,0,5,249,0.207322,0.048823
topo250_seed1,250,1,25.872,5,6,42,41,True,0,6,249,0.057881,0.010095
topo250_seed1,250,1,25.872,5,7,33,32,True,0,7,249,0.029546,0.006249
topo250_seed2,250,2,26.448,4,1,61,60,True,0,1,249,0.048741,0.007035
topo250_seed2,250,2,26.448,4,2,41,40,True,0,2,249,0.031619,0.006464
topo250_seed2,250,2,26.448,4,3,41,40,True,0,3,249,0.028911,0.005989
topo250_seed2,250,2,26.448,4,4,41,40,True,0,4,249,0.027342,0.006197
topo250_seed2,250,2,26.448,4,5,32,31,True,0,5,249,0.026899,0.005982
topo250_seed2,250,2,26.448,4,6,41,40,True,0,6,249,0.027012,0.005974
topo250_seed2,250,2,26.448,4,7,32,31,True,0,7,249,0.027642,0.005429
topo250_seed3,250,3,25.584,4,1,54,53,True,0,1,249,0.042255,0.007019
topo250_seed3,250,3,25.584,4,2,43,42,True,0,2,249,0.086999,0.048285
topo250_seed3,250,3,25.584,4,3,33,32,True,0,3,249,0.189828,0.05086
topo250_seed3,250,3,25.584,4,4,33,32,True,0,4,249,0.224512,0.045088
